point_id,x,y,z,exact,value,abs_error,std_error,sample_variance,predicted_samples,samples_used,mean_steps,is_valid
197,-0.0647376776,0.153766006,-0.139400944,-0.0503726155,-0.0545458719,0.00417325646,0.00436687423,0.0165333338,867,867,22.7981548,1
198,-0.169446528,-0.0555635393,-0.0389912277,-0.26400131,-0.262662977,0.00133833289,0.00503670238,0.0259772111,1024,1024,22.8701172,1
199,0.196006805,0.0952100456,0.0338540971,0.325070947,0.324069023,0.00100192428,0.00341167999,0.0115697235,994,994,21.0623741,1
200,-0.217582896,-0.11465966,-0.019952938,-0.352195501,-0.356054634,0.00385913253,0.00156244321,7.81193157e-05,32,32,10.96875,1
201,-0.190536037,0.107608348,-0.198197246,-0.281124949,-0.285638481,0.00451353192,0.00692767929,0.00259160809,54,54,19.3518524,1
202,0.120134771,0.150024593,0.214519262,0.484678626,0.486532241,0.00185361505,0.00236731046,0.000179333074,32,32,16.8125,1
203,-0.11457558,0.0814580917,0.0436743498,0.0105568618,0.0117065897,0.00114972796,0.00522790104,0.0185030513,677,677,25.7326431,1
204,0.204661369,0.215398461,-0.00928650796,0.410773337,0.412429094,0.00165575743,0.00317949033,0.000323493092,32,32,14.15625,1
205,-0.0195654184,-0.180307359,0.160110801,-0.0397619754,-0.03748101,0.00228096545,0.00560529577,0.013258961,422,422,21.3104267,1
206,0.0498112142,0.209922075,-0.161366493,0.098366797,0.0941897705,0.00417702645,0.00451964187,0.00541319791,265,265,19.271698,1
207,-0.194408491,-0.0780006349,-0.0533190966,-0.325728238,-0.332940102,0.00721186399,0.0103827408,0.00991772022,92,92,22.532608,1
208,-0.108411491,0.0625235736,-0.0798075497,-0.125695467,-0.12827158,0.00257611275,0.00527301943,0.0284720473,1024,1024,25.8242188,1
209,-0.0600455999,-0.166728824,-0.191742957,-0.418517381,-0.416357368,0.00216001272,0.00799862947,0.00870101713,136,136,20.7720585,1
210,-0.198424548,-0.0362831354,-0.0535069555,-0.288214624,-0.290496677,0.00228205323,0.00429482199,0.011270198,611,611,21.0114574,1
211,-0.11284025,-0.111252584,0.118238628,-0.105854213,-0.102837324,0.0030168891,0.00602575764,0.0303912666,837,837,23.0406208,1
212,-0.0782058835,0.0826616585,0.16909951,0.173555285,0.17516093,0.00160564482,0.00513081346,0.0180064701,684,684,22.2850876,1
213,0.0404814184,0.136609912,0.212513208,0.389604539,0.386108726,0.00349581242,0.00666645868,0.00413307548,93,93,20.8494625,1
214,0.0328864455,0.0474538803,-0.10815683,-0.0278165042,-0.0274419449,0.000374559313,0.00582110463,0.034698505,1024,1024,24.9208984,1
215,-0.189618945,0.208148867,0.139385402,0.157915324,0.150143772,0.00777155161,0.00463806884,0.00221570302,103,103,17.4951458,1
216,0.0553885996,-0.168475449,0.0219330788,-0.0911537707,-0.0827187002,0.00843507051,0.00577259529,0.0283577498,851,851,23.3172741,1
217,-0.176477298,-0.0389268398,-0.172143474,-0.387547612,-0.389743745,0.00219613314,0.00375940884,0.012225179,865,865,20.6416187,1
218,-0.0291606039,-0.11109297,0.0626527071,-0.0776008666,-0.0690816417,0.00851922482,0.00625620876,0.0400795154,1024,1024,24.6220703,1
219,-0.205955714,-0.160740674,0.00207962096,-0.364616752,-0.357619852,0.00699689984,0.00977909658,0.00602473645,63,63,19.1269836,1
220,-0.169396922,0.201662183,-0.0540656745,-0.0218004137,-0.0238150433,0.00201462954,0.00567711238,0.00564018078,175,175,19.4914284,1
221,0.10354504,0.0755315423,0.116532236,0.295608819,0.299303472,0.00369465351,0.00521146366,0.0278111789,1024,1024,24.1357422,1
222,0.188878983,-0.0380160213,0.0596529841,0.210515946,0.20835501,0.00216093659,0.00395141216,0.0159883872,1024,1024,21.9443359,1
223,-0.00535953045,-0.136423394,-0.108822554,-0.250605464,-0.249412134,0.00119332969,0.00565058412,0.0326953977,1024,1024,23.1875,1
224,-0.122785248,-0.180997759,-0.131129384,-0.434912384,-0.437876672,0.002964288,0.00429996615,0.0136823859,740,740,21.0202694,1
225,-0.0652053952,-0.129604459,0.0599152446,-0.134894609,-0.12556529,0.009329319,0.0061586923,0.0388397947,1024,1024,24.6894531,1
226,-0.180057734,0.0926140547,0.00377647579,-0.0836672038,-0.0774930939,0.00617410988,0.0049077156,0.0145236598,603,603,22.8441124,1
227,-0.00364935398,-0.209686771,0.0910143554,-0.12232177,-0.128583148,0.00626137853,0.00381521997,0.00358075206,246,246,18.1747971,1
228,-0.177663356,-0.0606459677,-0.180083543,-0.418392867,-0.420615643,0.00222277641,0.00511324313,0.00988290645,378,378,19.6904755,1
229,-0.0573097318,0.0523483753,0.125596583,0.120635226,0.126823932,0.00618870556,0.00531435199,0.028920155,1024,1024,24.7988281,1
230,0.0563154221,-0.0208347291,-0.175109357,-0.139628664,-0.148063958,0.00843529403,0.00502138585,0.0215582401,855,855,23.3672523,1
231,0.0439350605,0.185739696,-0.178385034,0.0512897223,0.0454485863,0.00584113598,0.00463275844,0.00804841891,375,375,20.6240005,1
232,0.0622955561,-0.0432038903,0.126828313,0.145919979,0.144940674,0.000979304314,0.00574456155,0.0337919891,1024,1024,24.1337891,1
233,0.0615907907,0.115843177,-0.158568501,0.0188654661,0.0209206678,0.00205520168,0.00473161135,0.0229254607,1024,1024,22.8564453,1
234,-0.138908714,0.0920874178,0.00417545438,-0.0426458418,-0.0406886972,0.00195714459,0.00609901082,0.0178178102,479,479,25.7098122,1
235,0.15319857,-0.0717405528,0.0087480098,0.090206027,0.0887929648,0.00141306221,0.00539568765,0.0298121665,1024,1024,23.8974609,1
236,-0.188587368,0.0410368443,-0.050907135,-0.198457658,-0.19992581,0.00146815181,0.00381446676,0.01489936,1024,1024,22.9785156,1
237,-0.0392782539,-0.102861926,0.0453737974,-0.0967663825,-0.0934741944,0.00329218805,0.00667261519,0.0455923639,1024,1024,24.7011719,1
238,0.193813682,-0.135972753,0.0717241764,0.129565105,0.11835251,0.0112125948,0.00897559524,0.012889809,160,160,20.8250008,1
239,-0.130179822,0.124215931,0.202544451,0.196580559,0.197844714,0.00126415491,0.00683511887,0.00724142231,155,155,19.8322582,1
240,-0.21687071,-0.172698781,0.205521494,-0.184047997,-0.19129838,0.0072503835,0.00305410801,0.000298482395,32,32,14.875,1
241,0.034370631,-0.0518294275,0.068554312,0.0510955155,0.0563120134,0.00521649793,0.00649023009,0.0431340374,1024,1024,25.6933594,1
242,-0.0412388593,0.212672681,0.052910924,0.224344745,0.228153229,0.00380848348,0.00412822468,0.00175535062,103,103,18.0873795,1
243,-0.114149697,0.000793755054,0.0612512529,-0.0521046892,-0.0521112569,6.5676868e-06,0.00567402225,0.0329671949,1024,1024,24.9023438,1
244,0.139945447,0.0237020254,-0.105981149,0.0576663241,0.0425647758,0.0151015483,0.00547426566,0.030686805,1024,1024,24.0849609,1
245,0.00982268155,0.216808915,-0.00240781903,0.224223778,0,0,0,0,0,0,0,0
246,0.217698157,0.0302071571,-0.155265734,0.0926395804,0.0980812758,0.00544169545,0.00243660831,0.000189985934,32,32,11.21875,1
247,-0.140996322,0.00524438918,0.114636779,-0.021115154,-0.0235087182,0.00239356421,0.00520193717,0.0277095959,1024,1024,23.4287109,1
248,-0.0984206498,0.110838652,0.20855394,0.220971942,0.219758958,0.00121298432,0.00352658913,0.00585774705,471,471,20.7218685,1
249,0.0313572586,-0.191585153,-0.212220043,-0.372447938,-0.370018989,0.00242894888,0.00631252024,0.0051005329,128,128,18.9296875,1
250,-0.0468932986,0.125904202,0.0177941918,0.0968050957,0,0,0,0,0,0,0,0
251,0.219500065,0.0313080251,0.193219155,0.444027245,0.445353091,0.00132584572,0.00277833082,0.000247011922,32,32,10.90625,1
252,0.181910187,0.130661875,-0.172525719,0.140046343,0.129860207,0.0101861358,0.00612816913,0.0102523658,273,273,22.4029312,1
253,0.157332391,-0.0607781708,0.153542787,0.250097007,0.25450632,0.0044093132,0.00443579815,0.0194992181,991,991,21.8647823,1
254,-0.105231263,0.196119428,0.0924180448,0.183306217,0.177104861,0.00620135665,0.00461695483,0.00982680079,461,461,20.672451,1
255,-0.0690865815,-0.028033942,-0.0263691396,-0.123489663,-0.124599472,0.00110980868,0.00608150568,0.037872348,1024,1024,25.8417969,1
256,0.0697754622,-0.0645160079,-0.0920944512,-0.0868349969,-0.0789971203,0.00783787668,0.00649718009,0.0432264693,1024,1024,23.8242188,1
257,0.0369757712,-0.131045252,0.120131701,0.0260622203,0.0246711709,0.00139104947,0.00550027052,0.0309790447,1024,1024,23.0537109,1
258,0.0304276347,-0.173413008,0.0380850434,-0.10490033,-0.104501866,0.000398464501,0.00501562981,0.0257602967,1024,1024,23.6318359,1
259,-0.162822112,-0.203488767,-0.0923416913,-0.458652586,-0.45841819,0.000234395266,0.00528482022,0.00547414739,196,196,19.9948978,1
260,-0.102503441,-0.193896487,0.180999756,-0.115400165,-0.113838084,0.00156208128,0.00470893877,0.00862572715,389,389,20.1336765,1
261,-0.00109100342,-0.157777876,-0.208484769,-0.367353648,-0.362042189,0.0053114593,0.00808883738,0.00484176725,74,74,20.5810814,1
262,-0.152265936,-0.0442178994,0.156537235,-0.0399466008,-0.043453414,0.0035068132,0.00655916054,0.0192310959,447,447,22.7964211,1
263,0.116374582,0.122872591,0.110648006,0.349895179,0.345877767,0.00401741266,0.00506558362,0.0262759831,1024,1024,22.8974609,1
264,0.127610236,0.0263960361,-0.0557959527,0.0982103199,0.0934710354,0.00473928452,0.00637543853,0.0349963903,861,861,23.6701508,1
265,-0.0923945308,0.11379835,0.134240925,0.155644745,0.157534197,0.00188945234,0.00612073531,0.0209420417,559,559,23.4221821,1
266,-0.190840706,-0.00405089557,0.139667183,-0.0552244186,-0.0495412312,0.0056831874,0.00576404063,0.0131567698,396,396,21.5732327,1
267,0.0230941623,0.133163065,-0.211795941,-0.0555387139,-0.0584625229,0.00292380899,0.00462042075,0.00136629026,64,64,16.125,1
268,0.202024996,0.120819986,-0.160479963,0.162365019,0.162728995,0.000363975763,0.0051884139,0.00436098175,162,162,20.0493832,1
269,0.0656789839,0.178823501,-0.00988268852,0.234619796,0.240357712,0.00573791564,0.00419624103,0.0132063273,750,750,22.7226658,1
270,-0.155046314,0.204598576,-0.0922593176,-0.0427070558,-0.0443252996,0.00161824375,0.00524044456,0.00571215013,208,208,20.6875,1
271,0.154740304,-0.181936234,0.123991311,0.0967953801,0.102286451,0.00549107045,0.00586679997,0.0111862868,325,325,22.2153854,1
272,-0.0165972263,0.188010722,-0.094810456,0.0766030401,0.0807785988,0.00417555869,0.0054422738,0.0117881009,398,398,22.7010059,1
273,-0.129964292,-0.0762068778,-0.0633486956,-0.269519866,-0.263615519,0.0059043467,0.00580681488,0.0345283598,1024,1024,23.8544922,1
274,0.0783208013,-0.135711253,0.18544057,0.128050119,0.126412064,0.00163805485,0.00535208359,0.0136349229,476,476,21.7668076,1
275,-0.1563458,0.0569174588,-0.0733325034,-0.172760844,-0.175648913,0.00288806856,0.00595307071,0.0234960895,663,663,23.0030174,1
276,0.00849540532,-0.06744425,0.214400619,0.155451775,0.15695402,0.00150224566,0.00251615001,0.00401386106,634,634,17.1372242,1
277,-0.14449203,0.135780424,-0.03899692,-0.0477085263,-0.0394929759,0.00821555033,0.00605959864,0.0167804621,457,457,23.3807449,1
278,0.180858791,0.190029711,-0.000637665391,0.370250821,0.373595089,0.00334426761,0.00401462987,0.00649525225,403,403,20.7146397,1
279,0.088973701,0.0617840588,-0.105652139,0.0451056212,0.0486319289,0.00352630764,0.005929559,0.0360035039,1024,1024,24.1123047,1
280,0.00455135107,0.200431108,0.204797983,0.409780443,0.414655566,0.0048751235,0.0049130437,0.00258276565,107,107,19.1214962,1
281,-0.205744997,0.00994336605,-0.200173169,-0.395974815,-0.385369629,0.0106051862,0.00707205106,0.00410114042,82,82,17.6219521,1
282,-0.159403205,-0.214581832,0.0190985203,-0.354886532,-0.352586985,0.0022995472,0.00354140159,0.00299742469,239,239,17.9958153,1
283,0.193094969,0.0315224826,0.100295365,0.324912816,0.317522198,0.00739061832,0.00583957182,0.0142540494,418,418,22.4114838,1
284,0.0160446167,-0.213824034,-0.211025238,-0.408804655,-0.412249058,0.00344440341,0.00206557382,0.000136531045,32,32,12.78125,1
285,0.102457404,-0.173896849,-0.0179196745,-0.0893591195,-0.0831995681,0.00615955144,0.00659895223,0.0244294014,561,561,23.5811043,1
286,-0.080516085,-0.0460087359,-0.0244366974,-0.150961518,-0.162781402,0.0118198842,0.00646493025,0.0427984074,1024,1024,26.6914062,1
287,-0.080192849,-0.165497273,0.179365098,-0.0663250238,-0.0698328018,0.00350777805,0.00460302224,0.0127126882,600,600,21.1983337,1
288,0.184559762,0.19789359,0.0389674008,0.421420753,0.418877929,0.00254282355,0.00293389289,0.00728213741,846,846,19.4539013,1
289,0.143510878,-0.0112687349,-0.146074682,-0.0138325393,-0.0133161535,0.000516385771,0.00490374537,0.0233493652,971,971,21.8918648,1
290,-0.0840130001,0.189338595,0.024129197,0.129454792,0.131979361,0.00252456963,0.00404523127,0.00505644409,309,309,21.9449844,1
291,0.136784196,-0.172874555,-0.0380060673,-0.0740964264,-0.0715875924,0.002508834,0.00593176344,0.0197744295,562,562,21.5017796,1
292,0.0531626046,0.153132319,0.00836516917,0.214660093,0.219351843,0.00469174981,0.00410985947,0.0145768868,863,863,23.5168018,1
293,-0.0268512666,0.180224985,-0.107589141,0.0457845777,0.0450819172,0.000702660531,0.00443491666,0.0134532452,684,684,23.5760231,1
294,0.147431701,0.0666169822,-0.207327232,0.00672145188,0.0115607176,0.00483926572,0.0055798078,0.00625798525,201,201,20.8407955,1
295,-0.149800032,-0.185801059,0.124266863,-0.211334229,-0.217869774,0.00653554499,0.00596955558,0.0121161025,340,340,20.3794117,1
296,0.0783689916,0.156234562,0.196028769,0.430632323,0.425532788,0.00509953499,0.0053750365,0.00927401707,321,321,20.3676014,1
297,-0.0549501479,-0.118653834,0.0876398385,-0.0859641433,-0.0998953283,0.013931185,0.00596155133,0.0363930576,1024,1024,23.7617188,1
298,-0.0451015085,0.133116722,0.00471092761,0.0927261412,0.0931228474,0.000396706164,0.00290729152,0.000270474993,32,32,17.1875,1
299,0.140419185,0.0173581243,-0.0840184391,0.0737588704,0.0699679852,0.00379088521,0.0056475834,0.0326606855,1024,1024,22.8808594,1
300,-0.0893228948,-0.12120083,0.0603775978,-0.150146127,-0.149652213,0.000493913889,0.0059769582,0.0365814082,1024,1024,24.0380859,1
301,-0.117976964,-0.0808068961,-0.0272523761,-0.226036236,-0.227261648,0.00122541189,0.00608727336,0.0379442126,1024,1024,23.6542969,1
302,-0.0503766388,0.0639570951,0.0974821448,0.111062601,0.110620946,0.000441655517,0.00498085562,0.0254043341,1024,1024,24.8818359,1
303,-0.0972652063,0.0425187647,0.206438959,0.15169251,0.147917703,0.00377480686,0.00376357348,0.00774797332,547,547,19.2138939,1
304,0.179847211,-0.151781857,0.180988729,0.209054083,0.210069984,0.00101590157,0.00621858425,0.00862358604,223,223,17.8116589,1
305,0.0558858812,-0.214068383,0.199560106,0.041377604,0.0411576703,0.000219933689,0.00604540249,0.00259482907,71,71,15.9436617,1
306,-0.0874937326,-0.113878019,0.127067268,-0.0743044913,-0.0665880293,0.00771646202,0.00562279951,0.032374654,1024,1024,23.1376953,1
307,-0.0707986802,-0.155999139,0.0429342985,-0.183863521,-0.184183255,0.000319734216,0.00621357141,0.0313886888,813,813,23.5264454,1
308,0.0666609406,-0.210122615,0.033515811,-0.109945863,-0.113094658,0.00314879417,0.00474067917,0.00561850937,250,250,18.2399998,1
309,0.217521518,0.0688561201,-0.0354987383,0.2508789,0.250092924,0.000785976648,0.00428540632,0.000587670598,32,32,13.09375,1
310,0.0404826403,-0.207407087,-0.117652759,-0.284577191,-0.290304542,0.00572735071,0.00348698045,0.00504599884,415,415,20.4939766,1
311,-0.0313946009,-0.199835375,0.0717426836,-0.159487292,-0.16908507,0.00959777832,0.00487902574,0.0101408847,426,426,20.8450699,1
312,0.149806559,-0.178613305,0.170499384,0.141692638,0.146821558,0.00512892008,0.00477446616,0.00920939259,404,404,19.561882,1
313,0.0351345837,0.0889559388,0.0774847567,0.201575279,0.203665406,0.00209012628,0.00532882893,0.0192811675,679,679,23.41679,1
314,0.0687611401,-0.117172033,-0.130986452,-0.179397345,-0.182320416,0.00292307138,0.00630345149,0.0320251994,806,806,22.8573208,1
315,0.0633898377,0.0144776404,0.0262710005,0.104138479,0.103649542,0.000488936901,0.00618339283,0.032996241,863,863,26.5782146,1
316,0.0888283849,-0.0864320248,-0.0779134035,-0.0755170435,-0.0797537938,0.0042367503,0.00611947849,0.0383467712,1024,1024,23.2431641,1
317,0.216031611,0.169636577,0.00138308108,0.387051284,0.387226969,0.00017568469,0.00312524731,0.00031254947,32,32,16.375,1
318,-0.0615911484,0.0236714929,0.00397691131,-0.0339427441,-0.0373795293,0.00343678519,0.00999325793,0.0130823413,131,131,21.6106873,1
319,0.0592079163,0.0906229019,-0.0504272282,0.09940359,0.106240794,0.0068372041,0.00496089598,0.02520114,1024,1024,25.9228516,1
320,-0.0177285224,0.00403212011,0.0510650575,0.0373686552,0.0352198705,0.0021487847,0.00502253929,0.0258313213,1024,1024,26.6894531,1
321,-0.131093398,0.196579814,0.213769943,0.279256344,0.283619285,0.00436294079,0.0046208147,0.000683261722,32,32,17.90625,1
322,-0.131363362,-0.175764456,-0.209997252,-0.51712507,-0.524128139,0.00700306892,0.004163465,0.000554702128,32,32,15.875,1
323,0.19570443,-0.0992930308,0.158604383,0.25501579,0.264271528,0.00925573707,0.00578612695,0.00790110696,236,236,21.1144066,1
324,-0.1574682,0.115489274,0.215572119,0.173593193,0.169411227,0.00418196619,0.00386361941,0.00097029109,65,65,13.7076921,1
325,-0.14827162,-0.182461455,0.00321654975,-0.327516496,-0.333958209,0.00644171238,0.00464566192,0.0117407022,544,544,20.5330887,1
326,-0.207485974,0.0893421471,0.112980366,-0.00516346097,-0.00739055453,0.00222709356,0.00848117005,0.00474739587,66,66,19.272728,1
327,-0.142285913,0.129982293,0.0817461014,0.0694424808,0.0703382045,0.000895723701,0.00520320749,0.0174623244,645,645,23.3348846,1
328,-0.0231100172,0.171862185,-0.216647729,-0.0678955615,-0.0640507936,0.00384476781,0.00418682117,0.00119200407,68,68,14.7794113,1
329,-0.0335833728,0.209837586,-0.168622792,0.00763142109,0.0108006047,0.00316918362,0.00439646142,0.00376912975,195,195,18.7230778,1
330,0.0842580497,-0.102627829,0.101143658,0.0827738792,0.063807562,0.0189663172,0.00627096789,0.0383025855,974,974,23.5205345,1
331,-0.0238332301,0.18468079,0.0458737612,0.206721321,0.210188881,0.00346755981,0.00501274411,0.0080659613,321,321,21.4922123,1
332,-0.172713712,-0.0624889284,0.00299659371,-0.232206047,-0.238845527,0.00663948059,0.00573901134,0.0218367334,663,663,23.0467567,1
333,-0.138907462,-0.0192836225,-0.121480107,-0.279671192,-0.290928513,0.0112573206,0.00499411626,0.0255397856,1024,1024,23.3164062,1
334,-0.19305636,0.148321301,-0.10350921,-0.148244262,-0.14957121,0.0013269484,0.00453061564,0.00804637931,392,392,20.7959175,1
335,0.212797552,0.0169272125,-0.0131396353,0.216585129,0.226894334,0.0103092045,0.00398636935,0.000508516561,32,32,16.0625,1
336,0.0189122558,-0.0525619537,0.0640383363,0.0303886384,0.0363700837,0.00598144531,0.00649060262,0.0431389958,1024,1024,25.7089844,1
337,0.0708075166,-0.184238821,0.0513226986,-0.0621086061,-0.0602928102,0.0018157959,0.00462159282,0.0192445666,901,901,22.3995552,1
338,0.0249680579,-0.211217627,-0.0970612466,-0.283310831,-0.287188232,0.00387740135,0.00847809389,0.00790658779,110,110,18.1272736,1
339,0.218448997,0.199047029,0.195300639,0.612796664,0.614969909,0.00217324495,0.00108443527,3.76319986e-05,32,32,12.59375,1
340,-0.0223417282,-0.141275704,0.0616604984,-0.101956934,-0.104625054,0.00266811997,0.00597308297,0.036533989,1024,1024,24.2246094,1
341,0.185482055,-0.1791922,0.0724008083,0.078690663,0.0788310841,0.000140421093,0.00406717323,0.010586815,640,640,19.03125,1
342,-0.205940053,-0.053263858,-0.0871718526,-0.346375763,-0.343693316,0.00268244743,0.00424566586,0.006146756,341,341,20.0703812,1
343,-0.0120281577,0.0221123248,0.00909526646,0.0191794336,0.0210990664,0.00191963278,0.00616262946,0.0135961259,358,358,22.7346363,1
344,0.0899404287,-0.066050455,-0.0233771652,0.000512808561,0.00297174859,0.00245894003,0.00647030817,0.0428696461,1024,1024,24.9277344,1
345,0.0794934332,0.0572577417,0.0607987046,0.19754988,0.189708248,0.00784163177,0.00538932998,0.0297419559,1024,1024,26.3066406,1
346,0.209051877,0.0926604271,-0.0997988284,0.201913476,0.194532022,0.00738145411,0.00663637929,0.0052849832,120,120,20.5249996,1
347,0.10026446,0.196099848,-0.194967479,0.101396829,0.106047116,0.00465028733,0.00650758995,0.00423487276,100,100,17.8799992,1
348,-0.112247936,-0.0173968673,0.0387721658,-0.0908726454,-0.0908273607,4.52846289e-05,0.00598898996,0.0367288366,1024,1024,26.0498047,1
349,-0.0652980506,0.110564381,-0.202313125,-0.157046795,-0.158686638,0.00163984299,0.00520317908,0.0101253297,374,374,20.7299461,1
350,0.0149482489,-0.126043811,0.135170639,0.024075076,0.0216396097,0.00243546627,0.00545186223,0.0304361489,1024,1024,23,1
351,0.0256226361,0.163649917,-0.106966145,0.0823064074,0.0830408782,0.000734470785,0.00585902482,0.0190864652,556,556,23.5917263,1
352,0.00551851094,0.0212831944,-0.0467422307,-0.0199405253,-0.0184427109,0.00149781443,0.0108640771,0.0233695786,198,198,27.287878,1
353,0.0378406048,-0.186406299,0.0290078968,-0.119557798,-0.122311652,0.0027538538,0.00438896194,0.0185695179,964,964,21.5383816,1
354,0.215173155,-0.11994271,0.136126816,0.231357262,0.231680766,0.00032350421,0.00500511564,0.000976996147,39,39,15.2564106,1
355,0.0641774833,-0.173450842,0.202500135,0.0932267755,0.098670654,0.00544387847,0.0053373198,0.00555496197,195,195,19.8717957,1
356,0.0137097985,-0.126963034,-0.053261742,-0.166514978,-0.172372431,0.00585745275,0.00659263926,0.0402031727,925,925,24.5156765,1
357,0.109291911,0.0998890996,-0.153826207,0.0553548038,0.0509331077,0.00442169607,0.00474348571,0.0230406728,1024,1024,23.4316406,1
358,0.154422879,0.0714266896,0.205618173,0.431467742,0.431409329,5.84125519e-05,0.0038333307,0.00509896502,347,347,20.0288181,1
359,0.0816756487,-0.157980368,-0.121457137,-0.197761863,-0.20084016,0.00307829678,0.00515151443,0.0231943,874,874,22.160183,1
360,0.0795952678,0.172503918,-0.0318488479,0.220250338,0.220269144,1.88052654e-05,0.00499491626,0.0169404987,679,679,23.1222382,1
361,0.113983005,0.0556919575,-0.199129865,-0.0294549018,-0.0354244672,0.00596956536,0.00613964582,0.0103284977,274,274,21.0364971,1
362,-0.185518861,-0.078457728,-0.200739071,-0.46471566,-0.462924778,0.00179088116,0.00618835632,0.00685494021,179,179,18.9441338,1
363,0.0630548,-0.140321106,0.0564745069,-0.0207917988,-0.0248108301,0.0040190313,0.005947378,0.0320110321,905,905,23.4243088,1
364,0.0932318866,-0.0546307862,-0.10812518,-0.0695240796,-0.0747187138,0.0051946342,0.006996457,0.0357337967,730,730,24.9150677,1
365,-0.0124331117,-0.0227269381,-0.104149438,-0.139309496,-0.129652649,0.00965684652,0.00686172582,0.0428928733,911,911,25.1547756,1
366,-0.0364152044,-0.0877122879,0.102081567,-0.0220459253,-0.0145456381,0.00750028715,0.00602877559,0.0372184403,1024,1024,23.3330078,1
367,-0.168267131,-0.025860399,-0.135224819,-0.329352349,-0.33410272,0.00475037098,0.00624271296,0.0187452734,481,481,22.4386692,1
368,0.110245705,-0.133440256,-0.0732756108,-0.0964701623,-0.102287389,0.00581722707,0.00536448881,0.029468406,1024,1024,23.0947266,1
369,0.210312515,-0.0271167308,-0.196603373,-0.013407588,-0.0122586256,0.00114896242,0.00382480305,0.00257472484,176,176,16.869318,1
370,-0.0285600573,0.0885608494,0.177038401,0.237039194,0.239357263,0.00231806934,0.00456684781,0.0161843318,776,776,21.9420109,1
371,-0.0516647249,-0.0565439761,0.160758525,0.0525498241,0.0502190143,0.00233080983,0.00521565881,0.0278559718,1024,1024,23.5371094,1
372,-0.0448345542,0.214790761,-0.186254144,-0.0162979364,-0.0225008521,0.00620291568,0.00488020666,0.000785941782,33,33,14.909091,1
373,-0.214799955,0.0689365864,0.209760249,0.0638968796,0.0581910647,0.00570581481,0.00487132184,0.000759352813,32,32,16.3125,1
374,0.0980681479,-0.0110017657,-0.119464166,-0.0323977843,-0.0419507436,0.00955295935,0.00592553336,0.0359546319,1024,1024,24.3271484,1
375,0.143288136,-0.217625409,0.0645509958,-0.00978627801,-0.00715150265,0.00263477536,0.00322942785,0.00132450892,127,127,13.3858271,1
376,0.0394934416,-0.00721199811,0.00412738323,0.0364088267,0.0291381273,0.00727069937,0.00599290291,0.0367768444,1024,1024,26.1025391,1
377,-0.189345658,0.164101571,0.125462919,0.100218832,0.0986296758,0.00158915669,0.00634116633,0.00828334037,206,206,20.024271,1
378,0.102867216,0.0488612652,-0.19647783,-0.0447493494,-0.0529993586,0.00825000927,0.00609232159,0.0108379843,292,292,20.4897251,1
379,-0.0600814521,-0.203540668,-0.0438885689,-0.307510674,-0.317684114,0.01017344,0.00782532897,0.00502133323,82,82,20,1
380,0.0168261826,-0.0894841552,-0.117487222,-0.190145195,-0.194631323,0.00448612869,0.00621141028,0.0395075753,1024,1024,23.9189453,1
381,0.0354791582,-0.0726346523,0.150200963,0.113045469,0.110066935,0.00297853351,0.00587107707,0.0318843313,925,925,22.6389198,1
382,-0.106052794,0.154321462,-0.158296809,-0.11002814,-0.103959069,0.00606907159,0.00484885788,0.0149297528,635,635,21.5889759,1
383,-0.130329534,-0.122058369,0.00526045263,-0.247127458,-0.239716753,0.00741070509,0.00583214266,0.03483022,1024,1024,23.0175781,1
384,-0.210061088,0.155148059,-0.0449683815,-0.0998814106,-0.0932904631,0.00659094751,0.00430134777,0.00336728944,182,182,18.6978016,1
385,0.0845294893,-0.0116858482,0.208797425,0.281641066,0.28696236,0.00532129407,0.00700004911,0.00303804269,62,62,17.1774197,1
386,-0.196501598,-0.147496894,0.00689838827,-0.337100089,-0.34482941,0.00772932172,0.00814864691,0.00756965112,114,114,21.1228065,1
387,0.0474398136,-0.167427123,0.209329575,0.0893422663,0.0922273099,0.00288504362,0.00329129607,0.00262149633,242,242,18.2438011,1
388,-0.070789516,-0.0297792554,-0.121987268,-0.22255604,-0.220244616,0.00231142342,0.0059708422,0.0365065821,1024,1024,24.5175781,1
389,0.214302152,0.145073324,-0.0752431452,0.284132332,0.292043477,0.00791114569,0.00371413981,0.000441434706,32,32,14.03125,1
390,-0.0884486139,-0.194765955,0.182514787,-0.100699782,-0.0948065668,0.00589321554,0.00653271563,0.00776710035,182,182,18.9285717,1
391,-0.102641575,0.127055764,0.219185948,0.24360013,0.247346878,0.00374674797,0.0022783149,0.000166103011,32,32,11.03125,1
392,0.144800931,-0.0108433366,0.187616557,0.321574152,0.320584565,0.000989586115,0.00822506286,0.0121772988,180,180,21.3388882,1
393,0.14789626,-0.0218981504,-0.139621764,-0.0136236548,-0.0157184396,0.00209478475,0.00672280509,0.0259877611,575,575,23.4939137,1
394,-0.0322061777,0.00275449455,0.189413726,0.159962043,0.164701492,0.00473944843,0.00474847807,0.0163247846,724,724,21.4337025,1
395,0.171082139,-0.194303378,-0.149558336,-0.172779575,-0.166670993,0.00610858202,0.00486204121,0.0063826507,270,270,19.5666676,1
396,0.0352558196,0.075437367,-0.0541293174,0.0565638691,0.0556789078,0.000884961337,0.00494791102,0.0250693895,1024,1024,25.8652344,1
