point_index,x,y,z
2712,0.0733333333,0.22,0.366666667
2713,0.22,0.22,0.366666667
2714,0.366666667,0.22,0.366666667
2715,0.513333333,0.22,0.366666667
2716,0.66,0.22,0.366666667
2717,0.806666667,0.22,0.366666667
2718,0.953333333,0.22,0.366666667
2719,1.1,0.22,0.366666667
2720,-1.1,0.366666667,0.366666667
2721,-0.953333333,0.366666667,0.366666667
2722,-0.806666667,0.366666667,0.366666667
2723,-0.66,0.366666667,0.366666667
2724,-0.513333333,0.366666667,0.366666667
2725,-0.366666667,0.366666667,0.366666667
2726,-0.22,0.366666667,0.366666667
2727,-0.0733333333,0.366666667,0.366666667
2728,0.0733333333,0.366666667,0.366666667
2729,0.22,0.366666667,0.366666667
2730,0.366666667,0.366666667,0.366666667
2731,0.513333333,0.366666667,0.366666667
2732,0.66,0.366666667,0.366666667
2733,0.806666667,0.366666667,0.366666667
2734,0.953333333,0.366666667,0.366666667
2735,1.1,0.366666667,0.366666667
2736,-1.1,0.513333333,0.366666667
2737,-0.953333333,0.513333333,0.366666667
2738,-0.806666667,0.513333333,0.366666667
2739,-0.66,0.513333333,0.366666667
2740,-0.513333333,0.513333333,0.366666667
2741,-0.366666667,0.513333333,0.366666667
2742,-0.22,0.513333333,0.366666667
2743,-0.0733333333,0.513333333,0.366666667
2744,0.0733333333,0.513333333,0.366666667
2745,0.22,0.513333333,0.366666667
2746,0.366666667,0.513333333,0.366666667
2747,0.513333333,0.513333333,0.366666667
2748,0.66,0.513333333,0.366666667
2749,0.806666667,0.513333333,0.366666667
2750,0.953333333,0.513333333,0.366666667
2751,1.1,0.513333333,0.366666667
2752,-1.1,0.66,0.366666667
2753,-0.953333333,0.66,0.366666667
2754,-0.806666667,0.66,0.366666667
2755,-0.66,0.66,0.366666667
2756,-0.513333333,0.66,0.366666667
2757,-0.366666667,0.66,0.366666667
2758,-0.22,0.66,0.366666667
2759,-0.0733333333,0.66,0.366666667
2760,0.0733333333,0.66,0.366666667
2761,0.22,0.66,0.366666667
2762,0.366666667,0.66,0.366666667
2763,0.513333333,0.66,0.366666667
2764,0.66,0.66,0.366666667
2765,0.806666667,0.66,0.366666667
2766,0.953333333,0.66,0.366666667
2767,1.1,0.66,0.366666667
2768,-1.1,0.806666667,0.366666667
2769,-0.953333333,0.806666667,0.366666667
2770,-0.806666667,0.806666667,0.366666667
2771,-0.66,0.806666667,0.366666667
2772,-0.513333333,0.806666667,0.366666667
2773,-0.366666667,0.806666667,0.366666667
2774,-0.22,0.806666667,0.366666667
2775,-0.0733333333,0.806666667,0.366666667
2776,0.0733333333,0.806666667,0.366666667
2777,0.22,0.806666667,0.366666667
2778,0.366666667,0.806666667,0.366666667
2779,0.513333333,0.806666667,0.366666667
2780,0.66,0.806666667,0.366666667
2781,0.806666667,0.806666667,0.366666667
2782,0.953333333,0.806666667,0.366666667
2783,1.1,0.806666667,0.366666667
2784,-1.1,0.953333333,0.366666667
2785,-0.953333333,0.953333333,0.366666667
2786,-0.806666667,0.953333333,0.366666667
2787,-0.66,0.953333333,0.366666667
2788,-0.513333333,0.953333333,0.366666667
2789,-0.366666667,0.953333333,0.366666667
2790,-0.22,0.953333333,0.366666667
2791,-0.0733333333,0.953333333,0.366666667
2792,0.0733333333,0.953333333,0.366666667
2793,0.22,0.953333333,0.366666667
2794,0.366666667,0.953333333,0.366666667
2795,0.513333333,0.953333333,0.366666667
2796,0.66,0.953333333,0.366666667
2797,0.806666667,0.953333333,0.366666667
2798,0.953333333,0.953333333,0.366666667
2799,1.1,0.953333333,0.366666667
2800,-1.1,1.1,0.366666667
2801,-0.953333333,1.1,0.366666667
2802,-0.806666667,1.1,0.366666667
2803,-0.66,1.1,0.366666667
2804,-0.513333333,1.1,0.366666667
2805,-0.366666667,1.1,0.366666667
2806,-0.22,1.1,0.366666667
2807,-0.0733333333,1.1,0.366666667
2808,0.0733333333,1.1,0.366666667
2809,0.22,1.1,0.366666667
2810,0.366666667,1.1,0.366666667
2811,0.513333333,1.1,0.366666667
2812,0.66,1.1,0.366666667
2813,0.806666667,1.1,0.366666667
2814,0.953333333,1.1,0.366666667
2815,1.1,1.1,0.366666667
2816,-1.1,-1.1,0.513333333
2817,-0.953333333,-1.1,0.513333333
2818,-0.806666667,-1.1,0.513333333
2819,-0.66,-1.1,0.513333333
2820,-0.513333333,-1.1,0.513333333
2821,-0.366666667,-1.1,0.513333333
2822,-0.22,-1.1,0.513333333
2823,-0.0733333333,-1.1,0.513333333
2824,0.0733333333,-1.1,0.513333333
2825,0.22,-1.1,0.513333333
2826,0.366666667,-1.1,0.513333333
2827,0.513333333,-1.1,0.513333333
2828,0.66,-1.1,0.513333333
2829,0.806666667,-1.1,0.513333333
2830,0.953333333,-1.1,0.513333333
2831,1.1,-1.1,0.513333333
2832,-1.1,-0.953333333,0.513333333
2833,-0.953333333,-0.953333333,0.513333333
2834,-0.806666667,-0.953333333,0.513333333
2835,-0.66,-0.953333333,0.513333333
2836,-0.513333333,-0.953333333,0.513333333
2837,-0.366666667,-0.953333333,0.513333333
2838,-0.22,-0.953333333,0.513333333
2839,-0.0733333333,-0.953333333,0.513333333
2840,0.0733333333,-0.953333333,0.513333333
2841,0.22,-0.953333333,0.513333333
2842,0.366666667,-0.953333333,0.513333333
2843,0.513333333,-0.953333333,0.513333333
2844,0.66,-0.953333333,0.513333333
2845,0.806666667,-0.953333333,0.513333333
2846,0.953333333,-0.953333333,0.513333333
2847,1.1,-0.953333333,0.513333333
2848,-1.1,-0.806666667,0.513333333
2849,-0.953333333,-0.806666667,0.513333333
2850,-0.806666667,-0.806666667,0.513333333
2851,-0.66,-0.806666667,0.513333333
2852,-0.513333333,-0.806666667,0.513333333
2853,-0.366666667,-0.806666667,0.513333333
2854,-0.22,-0.806666667,0.513333333
2855,-0.0733333333,-0.806666667,0.513333333
2856,0.0733333333,-0.806666667,0.513333333
2857,0.22,-0.806666667,0.513333333
2858,0.366666667,-0.806666667,0.513333333
2859,0.513333333,-0.806666667,0.513333333
2860,0.66,-0.806666667,0.513333333
2861,0.806666667,-0.806666667,0.513333333
2862,0.953333333,-0.806666667,0.513333333
2863,1.1,-0.806666667,0.513333333
2864,-1.1,-0.66,0.513333333
2865,-0.953333333,-0.66,0.513333333
2866,-0.806666667,-0.66,0.513333333
2867,-0.66,-0.66,0.513333333
2868,-0.513333333,-0.66,0.513333333
2869,-0.366666667,-0.66,0.513333333
2870,-0.22,-0.66,0.513333333
2871,-0.0733333333,-0.66,0.513333333
2872,0.0733333333,-0.66,0.513333333
2873,0.22,-0.66,0.513333333
2874,0.366666667,-0.66,0.513333333
2875,0.513333333,-0.66,0.513333333
2876,0.66,-0.66,0.513333333
2877,0.806666667,-0.66,0.513333333
2878,0.953333333,-0.66,0.513333333
2879,1.1,-0.66,0.513333333
2880,-1.1,-0.513333333,0.513333333
2881,-0.953333333,-0.513333333,0.513333333
2882,-0.806666667,-0.513333333,0.513333333
2883,-0.66,-0.513333333,0.513333333
2884,-0.513333333,-0.513333333,0.513333333
2885,-0.366666667,-0.513333333,0.513333333
2886,-0.22,-0.513333333,0.513333333
2887,-0.0733333333,-0.513333333,0.513333333
2888,0.0733333333,-0.513333333,0.513333333
2889,0.22,-0.513333333,0.513333333
2890,0.366666667,-0.513333333,0.513333333
2891,0.513333333,-0.513333333,0.513333333
2892,0.66,-0.513333333,0.513333333
2893,0.806666667,-0.513333333,0.513333333
2894,0.953333333,-0.513333333,0.513333333
2895,1.1,-0.513333333,0.513333333
2896,-1.1,-0.366666667,0.513333333
2897,-0.953333333,-0.366666667,0.513333333
2898,-0.806666667,-0.366666667,0.513333333
2899,-0.66,-0.366666667,0.513333333
2900,-0.513333333,-0.366666667,0.513333333
2901,-0.366666667,-0.366666667,0.513333333
2902,-0.22,-0.366666667,0.513333333
2903,-0.0733333333,-0.366666667,0.513333333
2904,0.0733333333,-0.366666667,0.513333333
2905,0.22,-0.366666667,0.513333333
2906,0.366666667,-0.366666667,0.513333333
2907,0.513333333,-0.366666667,0.513333333
2908,0.66,-0.366666667,0.513333333
2909,0.806666667,-0.366666667,0.513333333
2910,0.953333333,-0.366666667,0.513333333
2911,1.1,-0.366666667,0.513333333
2912,-1.1,-0.22,0.513333333
2913,-0.953333333,-0.22,0.513333333
2914,-0.806666667,-0.22,0.513333333
2915,-0.66,-0.22,0.513333333
2916,-0.513333333,-0.22,0.513333333
2917,-0.366666667,-0.22,0.513333333
2918,-0.22,-0.22,0.513333333
2919,-0.0733333333,-0.22,0.513333333
2920,0.0733333333,-0.22,0.513333333
2921,0.22,-0.22,0.513333333
2922,0.366666667,-0.22,0.513333333
2923,0.513333333,-0.22,0.513333333
2924,0.66,-0.22,0.513333333
2925,0.806666667,-0.22,0.513333333
2926,0.953333333,-0.22,0.513333333
2927,1.1,-0.22,0.513333333
2928,-1.1,-0.0733333333,0.513333333
2929,-0.953333333,-0.0733333333,0.513333333
2930,-0.806666667,-0.0733333333,0.513333333
2931,-0.66,-0.0733333333,0.513333333
2932,-0.513333333,-0.0733333333,0.513333333
2933,-0.366666667,-0.0733333333,0.513333333
2934,-0.22,-0.0733333333,0.513333333
2935,-0.0733333333,-0.0733333333,0.513333333
2936,0.0733333333,-0.0733333333,0.513333333
2937,0.22,-0.0733333333,0.513333333
2938,0.366666667,-0.0733333333,0.513333333
2939,0.513333333,-0.0733333333,0.513333333
2940,0.66,-0.0733333333,0.513333333
2941,0.806666667,-0.0733333333,0.513333333
2942,0.953333333,-0.0733333333,0.513333333
2943,1.1,-0.0733333333,0.513333333
2944,-1.1,0.0733333333,0.513333333
2945,-0.953333333,0.0733333333,0.513333333
2946,-0.806666667,0.0733333333,0.513333333
2947,-0.66,0.0733333333,0.513333333
2948,-0.513333333,0.0733333333,0.513333333
2949,-0.366666667,0.0733333333,0.513333333
2950,-0.22,0.0733333333,0.513333333
2951,-0.0733333333,0.0733333333,0.513333333
2952,0.0733333333,0.0733333333,0.513333333
2953,0.22,0.0733333333,0.513333333
2954,0.366666667,0.0733333333,0.513333333
2955,0.513333333,0.0733333333,0.513333333
2956,0.66,0.0733333333,0.513333333
2957,0.806666667,0.0733333333,0.513333333
2958,0.953333333,0.0733333333,0.513333333
2959,1.1,0.0733333333,0.513333333
2960,-1.1,0.22,0.513333333
2961,-0.953333333,0.22,0.513333333
2962,-0.806666667,0.22,0.513333333
2963,-0.66,0.22,0.513333333
2964,-0.513333333,0.22,0.513333333
2965,-0.366666667,0.22,0.513333333
2966,-0.22,0.22,0.513333333
2967,-0.0733333333,0.22,0.513333333
2968,0.0733333333,0.22,0.513333333
2969,0.22,0.22,0.513333333
2970,0.366666667,0.22,0.513333333
2971,0.513333333,0.22,0.513333333
2972,0.66,0.22,0.513333333
2973,0.806666667,0.22,0.513333333
2974,0.953333333,0.22,0.513333333
2975,1.1,0.22,0.513333333
2976,-1.1,0.366666667,0.513333333
2977,-0.953333333,0.366666667,0.513333333
2978,-0.806666667,0.366666667,0.513333333
2979,-0.66,0.366666667,0.513333333
2980,-0.513333333,0.366666667,0.513333333
2981,-0.366666667,0.366666667,0.513333333
2982,-0.22,0.366666667,0.513333333
2983,-0.0733333333,0.366666667,0.513333333
2984,0.0733333333,0.366666667,0.513333333
2985,0.22,0.366666667,0.513333333
2986,0.366666667,0.366666667,0.513333333
2987,0.513333333,0.366666667,0.513333333
2988,0.66,0.366666667,0.513333333
2989,0.806666667,0.366666667,0.513333333
2990,0.953333333,0.366666667,0.513333333
2991,1.1,0.366666667,0.513333333
2992,-1.1,0.513333333,0.513333333
2993,-0.953333333,0.513333333,0.513333333
2994,-0.806666667,0.513333333,0.513333333
2995,-0.66,0.513333333,0.513333333
2996,-0.513333333,0.513333333,0.513333333
2997,-0.366666667,0.513333333,0.513333333
2998,-0.22,0.513333333,0.513333333
2999,-0.0733333333,0.513333333,0.513333333
3000,0.0733333333,0.513333333,0.513333333
3001,0.22,0.513333333,0.513333333
3002,0.366666667,0.513333333,0.513333333
3003,0.513333333,0.513333333,0.513333333
3004,0.66,0.513333333,0.513333333
3005,0.806666667,0.513333333,0.513333333
3006,0.953333333,0.513333333,0.513333333
3007,1.1,0.513333333,0.513333333
3008,-1.1,0.66,0.513333333
3009,-0.953333333,0.66,0.513333333
3010,-0.806666667,0.66,0.513333333
3011,-0.66,0.66,0.513333333
3012,-0.513333333,0.66,0.513333333
3013,-0.366666667,0.66,0.513333333
3014,-0.22,0.66,0.513333333
3015,-0.0733333333,0.66,0.513333333
3016,0.0733333333,0.66,0.513333333
3017,0.22,0.66,0.513333333
3018,0.366666667,0.66,0.513333333
3019,0.513333333,0.66,0.513333333
3020,0.66,0.66,0.513333333
3021,0.806666667,0.66,0.513333333
3022,0.953333333,0.66,0.513333333
3023,1.1,0.66,0.513333333
3024,-1.1,0.806666667,0.513333333
3025,-0.953333333,0.806666667,0.513333333
3026,-0.806666667,0.806666667,0.513333333
3027,-0.66,0.806666667,0.513333333
3028,-0.513333333,0.806666667,0.513333333
3029,-0.366666667,0.806666667,0.513333333
3030,-0.22,0.806666667,0.513333333
3031,-0.0733333333,0.806666667,0.513333333
3032,0.0733333333,0.806666667,0.513333333
3033,0.22,0.806666667,0.513333333
3034,0.366666667,0.806666667,0.513333333
3035,0.513333333,0.806666667,0.513333333
3036,0.66,0.806666667,0.513333333
3037,0.806666667,0.806666667,0.513333333
3038,0.953333333,0.806666667,0.513333333
3039,1.1,0.806666667,0.513333333
3040,-1.1,0.953333333,0.513333333
3041,-0.953333333,0.953333333,0.513333333
3042,-0.806666667,0.953333333,0.513333333
3043,-0.66,0.953333333,0.513333333
3044,-0.513333333,0.953333333,0.513333333
3045,-0.366666667,0.953333333,0.513333333
3046,-0.22,0.953333333,0.513333333
3047,-0.0733333333,0.953333333,0.513333333
3048,0.0733333333,0.953333333,0.513333333
3049,0.22,0.953333333,0.513333333
3050,0.366666667,0.953333333,0.513333333
3051,0.513333333,0.953333333,0.513333333
3052,0.66,0.953333333,0.513333333
3053,0.806666667,0.953333333,0.513333333
3054,0.953333333,0.953333333,0.513333333
3055,1.1,0.953333333,0.513333333
3056,-1.1,1.1,0.513333333
3057,-0.953333333,1.1,0.513333333
3058,-0.806666667,1.1,0.513333333
3059,-0.66,1.1,0.513333333
3060,-0.513333333,1.1,0.513333333
3061,-0.366666667,1.1,0.513333333
3062,-0.22,1.1,0.513333333
3063,-0.0733333333,1.1,0.513333333
3064,0.0733333333,1.1,0.513333333
3065,0.22,1.1,0.513333333
3066,0.366666667,1.1,0.513333333
3067,0.513333333,1.1,0.513333333
3068,0.66,1.1,0.513333333
3069,0.806666667,1.1,0.513333333
3070,0.953333333,1.1,0.513333333
3071,1.1,1.1,0.513333333
3072,-1.1,-1.1,0.66
3073,-0.953333333,-1.1,0.66
3074,-0.806666667,-1.1,0.66
3075,-0.66,-1.1,0.66
3076,-0.513333333,-1.1,0.66
3077,-0.366666667,-1.1,0.66
3078,-0.22,-1.1,0.66
3079,-0.0733333333,-1.1,0.66
3080,0.0733333333,-1.1,0.66
3081,0.22,-1.1,0.66
3082,0.366666667,-1.1,0.66
3083,0.513333333,-1.1,0.66
3084,0.66,-1.1,0.66
3085,0.806666667,-1.1,0.66
3086,0.953333333,-1.1,0.66
3087,1.1,-1.1,0.66
3088,-1.1,-0.953333333,0.66
3089,-0.953333333,-0.953333333,0.66
3090,-0.806666667,-0.953333333,0.66
3091,-0.66,-0.953333333,0.66
3092,-0.513333333,-0.953333333,0.66
3093,-0.366666667,-0.953333333,0.66
3094,-0.22,-0.953333333,0.66
3095,-0.0733333333,-0.953333333,0.66
3096,0.0733333333,-0.953333333,0.66
3097,0.22,-0.953333333,0.66
3098,0.366666667,-0.953333333,0.66
3099,0.513333333,-0.953333333,0.66
3100,0.66,-0.953333333,0.66
3101,0.806666667,-0.953333333,0.66
3102,0.953333333,-0.953333333,0.66
3103,1.1,-0.953333333,0.66
3104,-1.1,-0.806666667,0.66
3105,-0.953333333,-0.806666667,0.66
3106,-0.806666667,-0.806666667,0.66
3107,-0.66,-0.806666667,0.66
3108,-0.513333333,-0.806666667,0.66
3109,-0.366666667,-0.806666667,0.66
3110,-0.22,-0.806666667,0.66
3111,-0.0733333333,-0.806666667,0.66
3112,0.0733333333,-0.806666667,0.66
3113,0.22,-0.806666667,0.66
3114,0.366666667,-0.806666667,0.66
3115,0.513333333,-0.806666667,0.66
3116,0.66,-0.806666667,0.66
3117,0.806666667,-0.806666667,0.66
3118,0.953333333,-0.806666667,0.66
3119,1.1,-0.806666667,0.66
3120,-1.1,-0.66,0.66
3121,-0.953333333,-0.66,0.66
3122,-0.806666667,-0.66,0.66
3123,-0.66,-0.66,0.66
3124,-0.513333333,-0.66,0.66
3125,-0.366666667,-0.66,0.66
3126,-0.22,-0.66,0.66
3127,-0.0733333333,-0.66,0.66
3128,0.0733333333,-0.66,0.66
3129,0.22,-0.66,0.66
3130,0.366666667,-0.66,0.66
3131,0.513333333,-0.66,0.66
3132,0.66,-0.66,0.66
3133,0.806666667,-0.66,0.66
3134,0.953333333,-0.66,0.66
3135,1.1,-0.66,0.66
3136,-1.1,-0.513333333,0.66
3137,-0.953333333,-0.513333333,0.66
3138,-0.806666667,-0.513333333,0.66
3139,-0.66,-0.513333333,0.66
3140,-0.513333333,-0.513333333,0.66
3141,-0.366666667,-0.513333333,0.66
3142,-0.22,-0.513333333,0.66
3143,-0.0733333333,-0.513333333,0.66
3144,0.0733333333,-0.513333333,0.66
3145,0.22,-0.513333333,0.66
3146,0.366666667,-0.513333333,0.66
3147,0.513333333,-0.513333333,0.66
3148,0.66,-0.513333333,0.66
3149,0.806666667,-0.513333333,0.66
3150,0.953333333,-0.513333333,0.66
3151,1.1,-0.513333333,0.66
3152,-1.1,-0.366666667,0.66
3153,-0.953333333,-0.366666667,0.66
3154,-0.806666667,-0.366666667,0.66
3155,-0.66,-0.366666667,0.66
3156,-0.513333333,-0.366666667,0.66
3157,-0.366666667,-0.366666667,0.66
3158,-0.22,-0.366666667,0.66
3159,-0.0733333333,-0.366666667,0.66
3160,0.0733333333,-0.366666667,0.66
3161,0.22,-0.366666667,0.66
3162,0.366666667,-0.366666667,0.66
3163,0.513333333,-0.366666667,0.66
3164,0.66,-0.366666667,0.66
3165,0.806666667,-0.366666667,0.66
3166,0.953333333,-0.366666667,0.66
3167,1.1,-0.366666667,0.66
3168,-1.1,-0.22,0.66
3169,-0.953333333,-0.22,0.66
3170,-0.806666667,-0.22,0.66
3171,-0.66,-0.22,0.66
3172,-0.513333333,-0.22,0.66
3173,-0.366666667,-0.22,0.66
3174,-0.22,-0.22,0.66
3175,-0.0733333333,-0.22,0.66
3176,0.0733333333,-0.22,0.66
3177,0.22,-0.22,0.66
3178,0.366666667,-0.22,0.66
3179,0.513333333,-0.22,0.66
3180,0.66,-0.22,0.66
3181,0.806666667,-0.22,0.66
3182,0.953333333,-0.22,0.66
3183,1.1,-0.22,0.66
3184,-1.1,-0.0733333333,0.66
3185,-0.953333333,-0.0733333333,0.66
3186,-0.806666667,-0.0733333333,0.66
3187,-0.66,-0.0733333333,0.66
3188,-0.513333333,-0.0733333333,0.66
3189,-0.366666667,-0.0733333333,0.66
3190,-0.22,-0.0733333333,0.66
3191,-0.0733333333,-0.0733333333,0.66
3192,0.0733333333,-0.0733333333,0.66
3193,0.22,-0.0733333333,0.66
3194,0.366666667,-0.0733333333,0.66
3195,0.513333333,-0.0733333333,0.66
3196,0.66,-0.0733333333,0.66
3197,0.806666667,-0.0733333333,0.66
3198,0.953333333,-0.0733333333,0.66
3199,1.1,-0.0733333333,0.66
3200,-1.1,0.0733333333,0.66
3201,-0.953333333,0.0733333333,0.66
3202,-0.806666667,0.0733333333,0.66
3203,-0.66,0.0733333333,0.66
3204,-0.513333333,0.0733333333,0.66
3205,-0.366666667,0.0733333333,0.66
3206,-0.22,0.0733333333,0.66
3207,-0.0733333333,0.0733333333,0.66
3208,0.0733333333,0.0733333333,0.66
3209,0.22,0.0733333333,0.66
3210,0.366666667,0.0733333333,0.66
3211,0.513333333,0.0733333333,0.66
3212,0.66,0.0733333333,0.66
3213,0.806666667,0.0733333333,0.66
3214,0.953333333,0.0733333333,0.66
3215,1.1,0.0733333333,0.66
3216,-1.1,0.22,0.66
3217,-0.953333333,0.22,0.66
3218,-0.806666667,0.22,0.66
3219,-0.66,0.22,0.66
3220,-0.513333333,0.22,0.66
3221,-0.366666667,0.22,0.66
3222,-0.22,0.22,0.66
3223,-0.0733333333,0.22,0.66
3224,0.0733333333,0.22,0.66
3225,0.22,0.22,0.66
3226,0.366666667,0.22,0.66
3227,0.513333333,0.22,0.66
3228,0.66,0.22,0.66
3229,0.806666667,0.22,0.66
3230,0.953333333,0.22,0.66
3231,1.1,0.22,0.66
3232,-1.1,0.366666667,0.66
3233,-0.953333333,0.366666667,0.66
3234,-0.806666667,0.366666667,0.66
3235,-0.66,0.366666667,0.66
3236,-0.513333333,0.366666667,0.66
3237,-0.366666667,0.366666667,0.66
3238,-0.22,0.366666667,0.66
3239,-0.0733333333,0.366666667,0.66
3240,0.0733333333,0.366666667,0.66
3241,0.22,0.366666667,0.66
3242,0.366666667,0.366666667,0.66
3243,0.513333333,0.366666667,0.66
3244,0.66,0.366666667,0.66
3245,0.806666667,0.366666667,0.66
3246,0.953333333,0.366666667,0.66
3247,1.1,0.366666667,0.66
3248,-1.1,0.513333333,0.66
3249,-0.953333333,0.513333333,0.66
3250,-0.806666667,0.513333333,0.66
3251,-0.66,0.513333333,0.66
3252,-0.513333333,0.513333333,0.66
3253,-0.366666667,0.513333333,0.66
3254,-0.22,0.513333333,0.66
3255,-0.0733333333,0.513333333,0.66
3256,0.0733333333,0.513333333,0.66
3257,0.22,0.513333333,0.66
3258,0.366666667,0.513333333,0.66
3259,0.513333333,0.513333333,0.66
3260,0.66,0.513333333,0.66
3261,0.806666667,0.513333333,0.66
3262,0.953333333,0.513333333,0.66
3263,1.1,0.513333333,0.66
3264,-1.1,0.66,0.66
3265,-0.953333333,0.66,0.66
3266,-0.806666667,0.66,0.66
3267,-0.66,0.66,0.66
3268,-0.513333333,0.66,0.66
3269,-0.366666667,0.66,0.66
3270,-0.22,0.66,0.66
3271,-0.0733333333,0.66,0.66
3272,0.0733333333,0.66,0.66
3273,0.22,0.66,0.66
3274,0.366666667,0.66,0.66
3275,0.513333333,0.66,0.66
3276,0.66,0.66,0.66
3277,0.806666667,0.66,0.66
3278,0.953333333,0.66,0.66
3279,1.1,0.66,0.66
3280,-1.1,0.806666667,0.66
3281,-0.953333333,0.806666667,0.66
3282,-0.806666667,0.806666667,0.66
3283,-0.66,0.806666667,0.66
3284,-0.513333333,0.806666667,0.66
3285,-0.366666667,0.806666667,0.66
3286,-0.22,0.806666667,0.66
3287,-0.0733333333,0.806666667,0.66
3288,0.0733333333,0.806666667,0.66
3289,0.22,0.806666667,0.66
3290,0.366666667,0.806666667,0.66
3291,0.513333333,0.806666667,0.66
3292,0.66,0.806666667,0.66
3293,0.806666667,0.806666667,0.66
3294,0.953333333,0.806666667,0.66
3295,1.1,0.806666667,0.66
3296,-1.1,0.953333333,0.66
3297,-0.953333333,0.953333333,0.66
3298,-0.806666667,0.953333333,0.66
3299,-0.66,0.953333333,0.66
3300,-0.513333333,0.953333333,0.66
3301,-0.366666667,0.953333333,0.66
3302,-0.22,0.953333333,0.66
3303,-0.0733333333,0.953333333,0.66
3304,0.0733333333,0.953333333,0.66
3305,0.22,0.953333333,0.66
3306,0.366666667,0.953333333,0.66
3307,0.513333333,0.953333333,0.66
3308,0.66,0.953333333,0.66
3309,0.806666667,0.953333333,0.66
3310,0.953333333,0.953333333,0.66
3311,1.1,0.953333333,0.66
3312,-1.1,1.1,0.66
3313,-0.953333333,1.1,0.66
3314,-0.806666667,1.1,0.66
3315,-0.66,1.1,0.66
3316,-0.513333333,1.1,0.66
3317,-0.366666667,1.1,0.66
3318,-0.22,1.1,0.66
3319,-0.0733333333,1.1,0.66
3320,0.0733333333,1.1,0.66
3321,0.22,1.1,0.66
3322,0.366666667,1.1,0.66
3323,0.513333333,1.1,0.66
3324,0.66,1.1,0.66
3325,0.806666667,1.1,0.66
3326,0.953333333,1.1,0.66
3327,1.1,1.1,0.66
3328,-1.1,-1.1,0.806666667
3329,-0.953333333,-1.1,0.806666667
3330,-0.806666667,-1.1,0.806666667
3331,-0.66,-1.1,0.806666667
3332,-0.513333333,-1.1,0.806666667
3333,-0.366666667,-1.1,0.806666667
3334,-0.22,-1.1,0.806666667
3335,-0.0733333333,-1.1,0.806666667
3336,0.0733333333,-1.1,0.806666667
3337,0.22,-1.1,0.806666667
3338,0.366666667,-1.1,0.806666667
3339,0.513333333,-1.1,0.806666667
3340,0.66,-1.1,0.806666667
3341,0.806666667,-1.1,0.806666667
3342,0.953333333,-1.1,0.806666667
3343,1.1,-1.1,0.806666667
3344,-1.1,-0.953333333,0.806666667
3345,-0.953333333,-0.953333333,0.806666667
3346,-0.806666667,-0.953333333,0.806666667
3347,-0.66,-0.953333333,0.806666667
3348,-0.513333333,-0.953333333,0.806666667
3349,-0.366666667,-0.953333333,0.806666667
3350,-0.22,-0.953333333,0.806666667
3351,-0.0733333333,-0.953333333,0.806666667
3352,0.0733333333,-0.953333333,0.806666667
3353,0.22,-0.953333333,0.806666667
3354,0.366666667,-0.953333333,0.806666667
3355,0.513333333,-0.953333333,0.806666667
3356,0.66,-0.953333333,0.806666667
3357,0.806666667,-0.953333333,0.806666667
3358,0.953333333,-0.953333333,0.806666667
3359,1.1,-0.953333333,0.806666667
3360,-1.1,-0.806666667,0.806666667
3361,-0.953333333,-0.806666667,0.806666667
3362,-0.806666667,-0.806666667,0.806666667
3363,-0.66,-0.806666667,0.806666667
3364,-0.513333333,-0.806666667,0.806666667
3365,-0.366666667,-0.806666667,0.806666667
3366,-0.22,-0.806666667,0.806666667
3367,-0.0733333333,-0.806666667,0.806666667
3368,0.0733333333,-0.806666667,0.806666667
3369,0.22,-0.806666667,0.806666667
3370,0.366666667,-0.806666667,0.806666667
3371,0.513333333,-0.806666667,0.806666667
3372,0.66,-0.806666667,0.806666667
3373,0.806666667,-0.806666667,0.806666667
3374,0.953333333,-0.806666667,0.806666667
3375,1.1,-0.806666667,0.806666667
3376,-1.1,-0.66,0.806666667
3377,-0.953333333,-0.66,0.806666667
3378,-0.806666667,-0.66,0.806666667
3379,-0.66,-0.66,0.806666667
3380,-0.513333333,-0.66,0.806666667
3381,-0.366666667,-0.66,0.806666667
3382,-0.22,-0.66,0.806666667
3383,-0.0733333333,-0.66,0.806666667
3384,0.0733333333,-0.66,0.806666667
3385,0.22,-0.66,0.806666667
3386,0.366666667,-0.66,0.806666667
3387,0.513333333,-0.66,0.806666667
3388,0.66,-0.66,0.806666667
3389,0.806666667,-0.66,0.806666667
3390,0.953333333,-0.66,0.806666667
3391,1.1,-0.66,0.806666667
3392,-1.1,-0.513333333,0.806666667
3393,-0.953333333,-0.513333333,0.806666667
3394,-0.806666667,-0.513333333,0.806666667
3395,-0.66,-0.513333333,0.806666667
3396,-0.513333333,-0.513333333,0.806666667
3397,-0.366666667,-0.513333333,0.806666667
3398,-0.22,-0.513333333,0.806666667
3399,-0.0733333333,-0.513333333,0.806666667
3400,0.0733333333,-0.513333333,0.806666667
3401,0.22,-0.513333333,0.806666667
3402,0.366666667,-0.513333333,0.806666667
3403,0.513333333,-0.513333333,0.806666667
3404,0.66,-0.513333333,0.806666667
3405,0.806666667,-0.513333333,0.806666667
3406,0.953333333,-0.513333333,0.806666667
3407,1.1,-0.513333333,0.806666667
3408,-1.1,-0.366666667,0.806666667
3409,-0.953333333,-0.366666667,0.806666667
3410,-0.806666667,-0.366666667,0.806666667
3411,-0.66,-0.366666667,0.806666667
